,N,dovar,seed,exovarsize,method,time,query_time,lowerbound0,upperbound0,lowerbound1,upperbound1,obsvar,target
192,4,0,57998,6,CCVE,1489.935,441.936,0.8021527758397944,0.8021527758397944,0.19784722416020564,0.19784722416020564,7.0,2.0
193,4,0,57998,6,CCALPeps,3884.189,3745.94,0.8012916425523993,0.8013492481862471,0.1986507518137529,0.19870835744760074,7.0,2.0
194,4,0,59232,6,CCVE,,,,,,,7.0,2.0
195,4,0,59232,6,CCALPeps,3776.343,3660.326,0.0004146010418748035,0.7709231488658757,0.22907685113412438,0.9995853989581251,7.0,2.0
196,4,0,60466,6,CCVE,,,,,,,7.0,2.0
197,4,0,60466,6,CCALPeps,3546.262,3413.089,0.008205124924713736,0.10784743955514206,0.8921525604448579,0.9917948750752863,7.0,2.0
198,4,0,61700,6,CCVE,,,,,,,7.0,2.0
199,4,0,61700,6,CCALPeps,3580.933,3438.345,0.021136125759764833,0.08943951460185084,0.9105604853981492,0.9788638742402351,7.0,2.0
200,5,0,1234,6,CCVE,4249.827,3079.343,0.79353904146667,0.79353904146667,0.20646095853333002,0.20646095853333002,9.0,4.0
201,5,0,1234,6,CCALPeps,6241.414,6083.955,0.793316139543041,0.7933321183248662,0.20666788167513386,0.20668386045695894,9.0,4.0
202,5,0,2468,6,CCVE,4041.526,2839.244,0.6698402981655568,0.6698402981655568,0.33015970183444326,0.33015970183444326,9.0,4.0
203,5,0,2468,6,CCALPeps,5709.967,5562.276,0.6698148466611804,0.6698240605455132,0.3301759394544868,0.33018515333881954,9.0,4.0
204,5,0,3702,6,CCVE,,,,,,,9.0,4.0
205,5,0,3702,6,CCALPeps,9289.983,9145.811,0.10744768189559119,0.9853701632500922,0.01462983674990781,0.8925523181044088,9.0,4.0
206,5,0,4936,6,CCVE,6572.975,4729.309,0.9602623960833752,0.9602623960833752,0.039737603916624856,0.039737603916624856,9.0,4.0
207,5,0,4936,6,CCALPeps,10501.945,10334.911,0.9601151901961339,0.9601521099890402,0.039847890010959786,0.03988480980386609,9.0,4.0
208,5,0,6170,6,CCVE,7150.063,5536.024,0.3800288208123438,0.3800288208123438,0.6199711791876561,0.6199711791876561,9.0,4.0
209,5,0,6170,6,CCALPeps,9179.4,8998.38,0.3800462421658326,0.3800624335811008,0.6199375664188992,0.6199537578341674,9.0,4.0
210,5,0,7404,6,CCVE,,,,,,,9.0,4.0
211,5,0,7404,6,CCALPeps,10434.541,10256.479,0.10114728535110915,0.11609455382278192,0.8839054461772181,0.8988527146488908,9.0,4.0
212,5,0,8638,6,CCVE,5922.986,4462.207,0.4647107970215634,0.4647107970215634,0.5352892029784366,0.5352892029784366,9.0,4.0
213,5,0,8638,6,CCALPeps,8893.202,8744.147,0.4647850268001132,0.46480402043774144,0.5351959795622585,0.5352149731998868,9.0,4.0
214,5,0,9872,6,CCVE,,,,,,,9.0,4.0
215,5,0,9872,6,CCALPeps,7598.768,7429.305,0.5854053473450385,0.7651786432235885,0.23482135677641147,0.41459465265496154,9.0,4.0
216,5,0,11106,6,CCVE,,,,,,,9.0,4.0
217,5,0,11106,6,CCALPeps,7804.972,7631.848,0.7091626981596082,0.8229624362356271,0.17703756376437285,0.2908373018403918,9.0,4.0
218,5,0,12340,6,CCVE,,,,,,,9.0,4.0
219,5,0,12340,6,CCALPeps,6197.574,6043.628,0.9419905481028089,0.9673370639994753,0.03266293600052475,0.05800945189719109,9.0,4.0
220,5,0,13574,6,CCVE,6552.242,5240.871,0.6085286478824286,0.6085286478824286,0.3914713521175714,0.3914713521175714,9.0,4.0
221,5,0,13574,6,CCALPeps,8127.384,7960.002,0.6086263267095743,0.6086581516689695,0.3913418483310305,0.3913736732904257,9.0,4.0
222,5,0,14808,6,CCVE,,,,,,,9.0,4.0
223,5,0,14808,6,CCALPeps,7536.129,7363.897,0.01136179918736725,0.05645528995551784,0.9435447100444821,0.9886382008126328,9.0,4.0
224,5,0,16042,6,CCVE,,,,,,,9.0,4.0
