,N,dovar,obsvar,seed,exovarsize,method,time,query_time,lowerbound0,upperbound0,lowerbound1,upperbound1
103,6,0,-1,6170,6,CCVE,93.9364,12.218799999999998,0.13628077349007578,0.13628077349007578,0.06371922650992419,0.06371922650992419
104,6,0,-1,6170,6,CCALPeps,884.0876000000001,880.3338,0.13627302419739276,0.13628188109950395,0.06371811890049606,0.06372697580260725
105,6,0,-1,7404,6,CVE,3.7854,3.2438000000000002,0.1992148024282962,0.1992148024282962,0.000785197571703806,0.000785197571703806
106,6,0,-1,7404,6,CCVE,,,,,,
107,6,0,-1,7404,6,CCALPeps,804.7728,801.5179999999998,0.1960344773581668,0.19994334160956068,5.665839043934372e-05,0.003965522641833208
108,6,0,-1,8638,6,CVE,3.6566,3.1518,0.050696717478724396,0.050696717478724396,0.1493032825212756,0.1493032825212756
109,6,0,-1,8638,6,CCVE,105.2062,12.5708,0.050696717478724396,0.050696717478724396,0.1493032825212756,0.1493032825212756
110,6,0,-1,8638,6,CCALPeps,794.2438,790.9372000000001,0.05071110528415936,0.050716769574800494,0.1492832304251995,0.14928889471584064
111,6,0,-1,9872,6,CVE,3.3222,2.8359999999999994,0.02568,0.02568,0.17432,0.17432
112,6,0,-1,9872,6,CCVE,99.2714,12.693999999999999,0.02294,0.03206,0.16793999999999998,0.17706
113,6,0,-1,9872,6,CCALPeps,761.3016,757.7578,0.024877334259529742,0.03018983367464177,0.16981016632535822,0.17512266574047025
114,6,0,-1,11106,6,CVE,3.3856,2.9244,0.03788118248859494,0.03788118248859494,0.16211881751140506,0.16211881751140506
115,6,0,-1,11106,6,CCVE,123.3546,34.206399999999995,0.033427252562795995,0.07170730519085086,0.12829269480914912,0.16657274743720402
116,6,0,-1,11106,6,CCALPeps,987.9606,984.1116,0.037599439987937654,0.06584967586847555,0.13415032413152445,0.16240056001206232
117,6,0,-1,12340,6,CVE,3.7497999999999996,3.2239999999999993,0.13504250305355753,0.13504250305355753,0.06495749694644246,0.06495749694644246
118,6,0,-1,12340,6,CCVE,166.77220000000003,62.51520000000001,0.10400411936346025,0.14988244029204306,0.050117559707956935,0.09599588063653973
119,6,0,-1,12340,6,CCALPeps,900.3779999999999,896.3608,0.10402094483005304,0.14982441737044777,0.05017558262955222,0.09597905516994695
120,7,0,-1,1234,6,CVE,4.8104,4.2734000000000005,0.007571489656206057,0.007571489656206057,0.19242851034379393,0.19242851034379393
121,7,0,-1,1234,6,CCVE,158.50199999999998,31.5122,0.007571489656206057,0.007571489656206057,0.19242851034379393,0.19242851034379393
122,7,0,-1,1234,6,CCALPeps,1258.3256000000001,1252.0572,0.007591863166305379,0.007601630055836776,0.1923983699441632,0.19240813683369462
123,7,0,-1,2468,6,CVE,4.8482,4.3346,0.1438796057352182,0.1438796057352182,0.05612039426478177,0.05612039426478177
124,7,0,-1,2468,6,CCVE,144.5994,28.113400000000002,0.14387960573521824,0.14387960573521824,0.05612039426478177,0.05612039426478177
125,7,0,-1,2468,6,CCALPeps,1404.2492,1400.7451999999998,0.1438405110775353,0.14384476511559002,0.05615523488440997,0.056159488922464716
