,N,dovar,seed,exovarsize,method,time,query_time,lowerbound0,upperbound0,lowerbound1,upperbound1,obsvar,target
198,9,0,8638,6,CVE,20514.3304,20513.5948,0.025673641255011075,0.025673641255011075,0.9743263587449889,0.9743263587449889,17.0,8.0
199,9,0,8638,6,CCVE,inf,inf,,,,,17.0,8.0
200,9,0,8638,6,CCALPeps,11367.1436,11360.8776,0.025767909761511585,0.02576805074218633,0.9742319492578136,0.9742320902384884,17.0,8.0
201,9,0,9872,6,CVE,23723.6044,23722.8936,0.6325665776267079,0.6325665776267079,0.3674334223732921,0.3674334223732921,17.0,8.0
202,9,0,9872,6,CCVE,,,,,,,17.0,8.0
203,9,0,9872,6,CCALPeps,11776.165599999998,11768.650599999999,0.6281410818221764,0.6565091376477645,0.34349086235223547,0.37185891817782357,17.0,8.0
204,9,0,11106,6,CVE,22889.852399999996,22889.130800000003,0.5497958125629039,0.5497958125629039,0.4502041874370961,0.4502041874370961,17.0,8.0
205,9,0,11106,6,CCVE,,,,,,,17.0,8.0
206,9,0,11106,6,CCALPeps,12819.722,12813.3858,0.5066998169302888,0.5503315116259584,0.4496684883740416,0.49330018306971124,17.0,8.0
207,9,0,12340,6,CVE,22131.1632,22130.427799999998,0.8545520228789409,0.8545520228789409,0.14544797712105914,0.14544797712105914,17.0,8.0
208,9,0,12340,6,CCVE,,,,,,,17.0,8.0
209,9,0,12340,6,CCALPeps,12734.3562,12725.458599999998,0.845186917702102,0.873863542295255,0.12613645770474502,0.15481308229789792,17.0,8.0
210,10,0,1234,6,CVE,44168.237,44167.509,0.4891885334519598,0.4891885334519598,0.5108114665480402,0.5108114665480402,19.0,8.0
211,10,0,1234,6,CCVE,,,,,,,19.0,8.0
212,10,0,1234,6,CCALPeps,14588.737,14581.757399999999,0.4891509130826831,0.4891554830267886,0.5108445169732114,0.5108490869173169,19.0,8.0
213,10,0,2468,6,CVE,48376.966199999995,48376.1772,0.2622536224824741,0.2622536224824741,0.7377463775175258,0.7377463775175258,19.0,8.0
214,10,0,2468,6,CCVE,,,,,,,19.0,8.0
215,10,0,2468,6,CCALPeps,12943.033200000002,12936.0314,0.2623380023908506,0.26233881073809484,0.7376611892619052,0.7376619976091494,19.0,8.0
